soID,custID,BrchID,DocuNo,DocuDate,SumGoodAmnt,billdiscformula,billdiscamnt,BillaftrDiscAmnt,VATRate,VATAmnt,NetAmnt,docutype,Custpono,Refno,Refdate,ShipDate,CreditDays,CustPONo,CustPODate,goodprice2,listno,goodUnitid2,goodname,gooddiscformula,goodamnt,goodstockQty,goodqty2,shipdate,Taxid,custcode,custnameeng,custname,address1,address2,contTel,contFax,billstate,billstateeng,goodcode,goodname1,goodnameeng1,goodunitname,goodunitnameeng,remark1,remark2,remark3,PackGoodname_listnoremark,PackGoodname_remark,GoodCateCode,EmpID,EmpSignature,currid,currcode,currsymb,currname1,currnameeng1,multicurrency,cf_signature_set,cf_signature1_set,cf_commit_set,empname,empnameeng,locacode,locaname,locanameeng,invecode,invename,invenameeng,goodcatename,goodcatenameeng,transpcode,transpname,transpnameeng,saleareacode,saleareaname,saleareanameeng,jobcode,jobname,jobnameeng,transpareacode,transpareaname,transpareanameeng,ContactName,ShiptoCode,ShiptoAddr1,ShiptoAddr2,District,Amphur,Province,Postcode,Tel,Fax,contactnameship,deptID,deptcode,deptname,deptnameeng,GoodWeight,CustBrchName,CustBrchNameEng,BillRemark,ShiptoCode,ContName,ShiptoAddr1,ShiptoAddr2,Tel,ShiptoTerm,Condition,Remark,Fax
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,4618.9000,11,1005,3801 ชั้นสต๊อกห้องเย็นขนาดลีก 600 (ตัวพ่วง),,13856.7000,3.0000,3.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,ST-3801 สต๊อกห้องเย็น600,3801 ชั้นสต๊อกห้องเย็นขนาดลีก 600 (ตัวพ่วง),,ชุด,set,"7-11 Cambodia - Stock Size L,M,S",,,,,AA,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าเซเว่น,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,3189.2000,12,1005,Stock Shelf 6 Level-W1200-D500-H1800-Start-Cream(HA02-09),,15946.0000,5.0000,5.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,T12050180S06SQ001,Stock Shelf 6 Level-W1200-D500-H1800-Start-Cream(HA02-09),,ชุด,set,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,2742.9500,13,1005,Stock Shelf 6 Level-W1200-D500-H1800-Connect-Cream(HA02-09),,21943.6000,8.0000,8.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,T12050180S06CQ001,Stock Shelf 6 Level-W1200-D500-H1800-Connect-Cream(HA02-09),,ชุด,set,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,2008.5500,14,1005,Stock Shelf 3 Level-W1200-D500-H1800-Connect-Cream(HA02-09),,6025.6500,3.0000,3.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,T12050180S03CQ001,Stock Shelf 3 Level-W1200-D500-H1800-Connect-Cream(HA02-09),,ชุด,set,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,1116.9000,15,1004,บันได-W385-D510-H210-อะลูมีเนียม-(7ชั้น),,3350.7000,3.0000,3.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,S36385121S7N001,บันได-W385-D510-H210-อะลูมีเนียม-(7ชั้น),,Pcs,Pcs,"7-11 Cambodia - Stock Size L,M,S",,,,,AA,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าเซเว่น,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,2363.0000,16,1005,ถาดเลื่อนShelf-รางสไลด์-W905-D365-H12.6-Thermidez-White-T1 โครง Stainlee+แผ่นพลาสติก,,85068.0000,36.0000,36.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,S0590361SSNC001,ถาดเลื่อนShelf-รางสไลด์-W905-D365-H12.6-Thermidez-White-T1 โครง Stainlee+แผ่นพลาสติก,Shelf-รางสไลด์-W905-D365-H12.6-Thermidez-White-T1 โครง Stainlee+แผ่นพลาสติก,ชุด,set,"7-11 Cambodia - Stock Size L,M,S",,,,,AA,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าเซเว่น,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,1266.5000,17,1004,ถาดฟิคShelf-FIX-Thermedez-W930-D360-H10-White-With Bracket Fix,,41794.5000,33.0000,33.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,CP090001XA,ถาดฟิคShelf-FIX-Thermedez-W930-D360-H10-White-With Bracket Fix,Shelf-FIX-Thermedez-W930-D360-H10-White-With Bracket Fix,Pcs,Pcs,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,13.5000,18,1004,ตัวดันหลัง Pusher L.29 T Rail For ถาด Fix ABS-Cream(ha02-90),,3442.5000,255.0000,255.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,S029XXXXXXXXXQA,ตัวดันหลัง Pusher L.29 T Rail For ถาด Fix ABS-Cream(ha02-90),ตัวดันหลัง Pusher L.29 T Rail For ถาด Fix ABS-Cream(ha02-90),Pcs,Pcs,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,28975.0000,19,1004,SET-(YB90)-W900-D900-H1420-Wood,,57950.0000,2.0000,2.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,KS030002XB,SET-(YB90)-W900-D900-H1420-Wood,SET-(YB90)-W900-D900-H1420-Wood,Pcs,Pcs,"7-11 Cambodia - Stock Size L,M,S",,,,,AA,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าเซเว่น,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,24605.0000,20,1004,ตู้คัดสรรShelf Bakery KTตั้งพื้น-W900-D450-H1420-Wood-With LED,,49210.0000,2.0000,2.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,KS030013XB,ตู้คัดสรรShelf Bakery KTตั้งพื้น-W900-D450-H1420-Wood-With LED,Shelf Bakery KTตั้งพื้น-W900-D450-H1420-Wood-With LED,Pcs,Pcs,"7-11 Cambodia - Stock Size L,M,S",,,,,A,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,สินค้าฝ่ายขายทั่วไป,,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
477091,144097,2,ASOBK6505-01764,01/06/2022 00:00:00,1020862.5800,,0,1020862.5800,0,0,1020862.5800,104,QU6505-00044,OC6505-01255,01/06/2022 00:00:00,01/06/2022 00:00:00,,QU6505-00044,,17500.0000,21,1007,Wooden Packing,,52500.0000,3.0000,3.0000,01/06/2022 00:00:00,K009-902102885,QRB2500005,"RBSQ MARKETING CO.,LTD","RBSQ MARKETING CO.,LTD","#15, Street 1952, Bayap Village, S/K Phnom Penh Thmey ,","Khan Sen Sok Phnom Phen  ,Cambodia 120802",(+855) 15 870 919,,,,RV-03,ค่าดำเนินการ,,งาน,,"7-11 Cambodia - Stock Size L,M,S",,,,,RV,9001,,0,,,,,N,,,,นางสาวRungtiwa Hemarak,MissRungtiwa Hemarak,ML,คลังมัยลาภ,MALAYALAM,ML,คลังมัยลาภ,MALAYALAM,บริการ(ขาย),,,,,SAI-HO,SAI-HO,,QU6505-00044,"QRB2500005/RBSQ Marketing Co.,Ltd./7-11 Cambodia Stock Size L,M,S",,,,,K.Bunpot,,,,,,,,,,,1009,SAI-HO,แผนกขายต่างประเทศ - ส่วนงานสำนักงานใหญ่,Sale International Department - Head Office,0,,,,,,,,,,,,
